# SignalP-6.0	Organism: Eukarya	Timestamp: 20260712011439
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
Amil_Amillepora16805-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16806-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16807-RA	OTHER	0.999997	0.000031	
Amil_Amillepora16808-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16809-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16810-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16811-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16812-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16813-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16814-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16815-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16816-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16817-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16818-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16819-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16820-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16821-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16822-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16823-RA	OTHER	0.999981	0.000000	
Amil_Amillepora16824-RA	OTHER	0.999984	0.000000	
Amil_Amillepora16825-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16826-RA	SP	0.000157	0.999855	CS pos: 26-27. Pr: 0.9755
Amil_Amillepora16829-RA	OTHER	0.999985	0.000000	
Amil_Amillepora16830-RA	OTHER	0.500044	0.499927	
Amil_Amillepora16831-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16833-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16834-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16835-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16836-RA	SP	0.000138	0.999898	CS pos: 21-22. Pr: 0.9782
Amil_Amillepora16837-RA	OTHER	0.999998	0.000000	
Amil_Amillepora16838-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16839-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16840-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16841-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16842-RA	OTHER	0.999984	0.000000	
Amil_Amillepora16843-RA	OTHER	0.863232	0.136783	
Amil_Amillepora16844-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16845-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16846-RA	SP	0.000161	0.999845	CS pos: 23-24. Pr: 0.9802
Amil_Amillepora16847-RA	SP	0.000169	0.999819	CS pos: 25-26. Pr: 0.9516
Amil_Amillepora16848-RA	SP	0.000158	0.999864	CS pos: 32-33. Pr: 0.9756
Amil_Amillepora16849-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16850-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16851-RA	OTHER	0.999995	0.000000	
Amil_Amillepora16852-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16853-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16854-RA	OTHER	0.999998	0.000000	
Amil_Amillepora16855-RA	OTHER	0.999987	0.000000	
Amil_Amillepora16856-RA	SP	0.000192	0.999840	CS pos: 25-26. Pr: 0.9791
Amil_Amillepora16857-RA	SP	0.000160	0.999844	CS pos: 20-21. Pr: 0.9792
Amil_Amillepora16858-RA	SP	0.000145	0.999850	CS pos: 24-25. Pr: 0.9823
Amil_Amillepora16859-RA	SP	0.000149	0.999812	CS pos: 19-20. Pr: 0.9849
Amil_Amillepora16860-RA	SP	0.000142	0.999892	CS pos: 22-23. Pr: 0.9830
Amil_Amillepora16861-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16862-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16863-RA	SP	0.000147	0.999879	CS pos: 25-26. Pr: 0.9823
Amil_Amillepora16864-RA	OTHER	0.999994	0.000000	
Amil_Amillepora16865-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16866-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16867-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16868-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16871-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16872-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16873-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16874-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16875-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16876-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16877-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16878-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16884-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16885-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16886-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16888-RA	OTHER	0.839654	0.160342	
Amil_Amillepora16889-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16890-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16891-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16892-RA	OTHER	0.833427	0.166572	
Amil_Amillepora16893-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16894-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16895-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16896-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16897-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16898-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16899-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16900-RA	SP	0.000157	0.999885	CS pos: 18-19. Pr: 0.6983
Amil_Amillepora16901-RA	SP	0.000172	0.999829	CS pos: 19-20. Pr: 0.9830
Amil_Amillepora16902-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16903-RA	SP	0.000171	0.999822	CS pos: 19-20. Pr: 0.9811
Amil_Amillepora16904-RA	SP	0.000166	0.999846	CS pos: 19-20. Pr: 0.9831
Amil_Amillepora16905-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16906-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16907-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16908-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16913-RA	SP	0.000152	0.999843	CS pos: 27-28. Pr: 0.9797
Amil_Amillepora16914-RA	SP	0.000145	0.999868	CS pos: 18-19. Pr: 0.9840
Amil_Amillepora16915-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16917-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16918-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16919-RA	OTHER	0.999993	0.000000	
Amil_Amillepora16920-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16921-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16922-RA	SP	0.125157	0.874814	CS pos: 39-40. Pr: 0.7714
Amil_Amillepora16923-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16925-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16926-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16928-RA	OTHER	0.999999	0.000000	
Amil_Amillepora16929-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16930-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16931-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16932-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16933-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16934-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16936-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16937-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16939-RA	OTHER	0.999980	0.000000	
Amil_Amillepora16940-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16941-RA	OTHER	0.999988	0.000000	
Amil_Amillepora16943-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16944-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16945-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16946-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16947-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16948-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16949-RA	OTHER	0.999995	0.000000	
Amil_Amillepora16950-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16951-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16952-RA	OTHER	0.999982	0.000014	
Amil_Amillepora16953-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16954-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16956-RA	OTHER	0.999993	0.000000	
Amil_Amillepora16957-RA	OTHER	0.999975	0.000000	
Amil_Amillepora16958-RA	OTHER	0.999987	0.000000	
Amil_Amillepora16959-RA	SP	0.014638	0.985376	CS pos: 37-38. Pr: 0.9600
Amil_Amillepora16961-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16962-RA	OTHER	0.999998	0.000000	
Amil_Amillepora16964-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16965-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16966-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16967-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16968-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16971-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16972-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16973-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16974-RA	OTHER	0.834166	0.165846	
Amil_Amillepora16975-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16976-RA	OTHER	0.999978	0.000000	
Amil_Amillepora16977-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16978-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16979-RA	OTHER	0.999992	0.000000	
Amil_Amillepora16980-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16981-RA	OTHER	0.999986	0.000000	
Amil_Amillepora16982-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16983-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16984-RA	SP	0.000145	0.999856	CS pos: 26-27. Pr: 0.9425
Amil_Amillepora16985-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16986-RA	OTHER	0.999976	0.000016	
Amil_Amillepora16987-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16988-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16989-RA	SP	0.381422	0.618607	CS pos: 28-29. Pr: 0.4466
Amil_Amillepora16990-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16991-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16992-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16993-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16994-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16995-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16996-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16997-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16998-RA	OTHER	1.000000	0.000000	
Amil_Amillepora16999-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17001-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17002-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17004-RA	OTHER	0.999992	0.000000	
Amil_Amillepora17005-RA	SP	0.000161	0.999840	CS pos: 24-25. Pr: 0.9805
Amil_Amillepora17006-RA	OTHER	0.833626	0.166382	
Amil_Amillepora17007-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17008-RA	OTHER	0.999994	0.000000	
Amil_Amillepora17009-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17010-RA	SP	0.000234	0.999779	CS pos: 38-39. Pr: 0.9754
Amil_Amillepora17011-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17012-RA	SP	0.000227	0.999782	CS pos: 21-22. Pr: 0.9734
Amil_Amillepora17013-RA	SP	0.000178	0.999836	CS pos: 21-22. Pr: 0.9828
Amil_Amillepora17014-RA	SP	0.000157	0.999847	CS pos: 21-22. Pr: 0.9841
Amil_Amillepora17015-RA	SP	0.000191	0.999802	CS pos: 23-24. Pr: 0.9112
Amil_Amillepora17016-RA	SP	0.000153	0.999858	CS pos: 19-20. Pr: 0.9819
Amil_Amillepora17017-RA	OTHER	0.999969	0.000000	
Amil_Amillepora17018-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17019-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17021-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17022-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17023-RA	OTHER	0.562130	0.437853	
Amil_Amillepora17025-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17026-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17028-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17029-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17030-RA	OTHER	0.999992	0.000000	
Amil_Amillepora17031-RA	OTHER	0.999997	0.000000	
Amil_Amillepora17033-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17034-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17035-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17036-RA	OTHER	0.999979	0.000000	
Amil_Amillepora17037-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17038-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17039-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17040-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17041-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17042-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17043-RA	OTHER	0.999987	0.000000	
Amil_Amillepora17044-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17045-RA	OTHER	0.999996	0.000000	
Amil_Amillepora17046-RA	OTHER	0.999837	0.000163	
Amil_Amillepora17047-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17048-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17049-RA	OTHER	1.000000	0.000003	
Amil_Amillepora17050-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17051-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17053-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17054-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17055-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17057-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17058-RA	OTHER	0.999997	0.000000	
Amil_Amillepora17059-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17060-RA	SP	0.166794	0.833214	CS pos: 23-24. Pr: 0.8209
Amil_Amillepora17061-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17062-RA	OTHER	0.999978	0.000006	
Amil_Amillepora17064-RA	OTHER	0.999999	0.000000	
Amil_Amillepora17065-RA	SP	0.000199	0.999780	CS pos: 20-21. Pr: 0.9718
Amil_Amillepora17066-RA	SP	0.000144	0.999851	CS pos: 23-24. Pr: 0.9777
Amil_Amillepora17067-RA	SP	0.012713	0.987282	CS pos: 19-20. Pr: 0.7166
Amil_Amillepora17068-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17069-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17070-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17071-RA	OTHER	0.500493	0.499492	
Amil_Amillepora17072-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17073-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17074-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17075-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17076-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17077-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17079-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17080-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17081-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17082-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17083-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17084-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17085-RA	OTHER	1.000000	0.000004	
Amil_Amillepora17086-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17087-RA	OTHER	0.999986	0.000000	
Amil_Amillepora17088-RA	OTHER	0.999984	0.000000	
Amil_Amillepora17089-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17090-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17091-RA	OTHER	0.999998	0.000000	
Amil_Amillepora17092-RA	OTHER	0.999654	0.000319	
Amil_Amillepora17095-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17096-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17097-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17098-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17099-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17100-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17101-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17102-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17103-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17105-RA	OTHER	0.999981	0.000000	
Amil_Amillepora17106-RA	OTHER	0.999983	0.000000	
Amil_Amillepora17107-RA	OTHER	0.999979	0.000000	
Amil_Amillepora17108-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17109-RA	OTHER	0.999992	0.000000	
Amil_Amillepora17110-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17111-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17112-RA	OTHER	0.999983	0.000000	
Amil_Amillepora17113-RA	SP	0.000163	0.999818	CS pos: 19-20. Pr: 0.9822
Amil_Amillepora17114-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17115-RA	SP	0.000581	0.999433	CS pos: 43-44. Pr: 0.8241
Amil_Amillepora17116-RA	SP	0.015420	0.984569	CS pos: 51-52. Pr: 0.8298
Amil_Amillepora17117-RA	SP	0.000241	0.999740	CS pos: 23-24. Pr: 0.8690
Amil_Amillepora17118-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17119-RA	OTHER	0.999994	0.000000	
Amil_Amillepora17120-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17121-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17122-RA	SP	0.000158	0.999845	CS pos: 18-19. Pr: 0.9808
Amil_Amillepora17123-RA	SP	0.000244	0.999780	CS pos: 19-20. Pr: 0.9838
Amil_Amillepora17124-RA	SP	0.166964	0.833057	CS pos: 19-20. Pr: 0.8086
Amil_Amillepora17125-RA	SP	0.000357	0.999663	CS pos: 27-28. Pr: 0.9690
Amil_Amillepora17126-RA	SP	0.000337	0.999657	CS pos: 27-28. Pr: 0.9675
Amil_Amillepora17127-RA	SP	0.166950	0.833069	CS pos: 19-20. Pr: 0.8072
Amil_Amillepora17128-RA	SP	0.166964	0.833057	CS pos: 19-20. Pr: 0.8086
Amil_Amillepora17129-RA	SP	0.166950	0.833069	CS pos: 19-20. Pr: 0.8072
Amil_Amillepora17130-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17131-RA	SP	0.000144	0.999862	CS pos: 19-20. Pr: 0.9823
Amil_Amillepora17132-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17133-RA	SP	0.000158	0.999837	CS pos: 19-20. Pr: 0.9359
Amil_Amillepora17134-RA	SP	0.000150	0.999838	CS pos: 19-20. Pr: 0.9802
Amil_Amillepora17135-RA	SP	0.164747	0.835246	CS pos: 60-61. Pr: 0.6961
Amil_Amillepora17136-RA	SP	0.166780	0.833207	CS pos: 19-20. Pr: 0.8163
Amil_Amillepora17137-RA	SP	0.000168	0.999818	CS pos: 19-20. Pr: 0.9818
Amil_Amillepora17138-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17139-RA	SP	0.333434	0.666561	CS pos: 19-20. Pr: 0.6500
Amil_Amillepora17140-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17141-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17142-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17143-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17144-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17146-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17147-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17150-RA	OTHER	0.905549	0.094496	
Amil_Amillepora17153-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17154-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17155-RA	OTHER	0.999987	0.000000	
Amil_Amillepora17156-RA	SP	0.029987	0.970000	CS pos: 23-24. Pr: 0.4550
Amil_Amillepora17158-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17159-RA	OTHER	0.999975	0.000000	
Amil_Amillepora17161-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17162-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17186-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17187-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17188-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17189-RA	OTHER	0.999981	0.000000	
Amil_Amillepora17190-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17191-RA	OTHER	0.999998	0.000000	
Amil_Amillepora17192-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17193-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17197-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17198-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17199-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17200-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17201-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17203-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17204-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17207-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17208-RA	OTHER	0.833078	0.166933	
Amil_Amillepora17209-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17210-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17211-RA	OTHER	0.999993	0.000000	
Amil_Amillepora17212-RA	OTHER	0.832016	0.167979	
Amil_Amillepora17213-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17217-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17218-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17219-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17222-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17224-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17225-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17226-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17227-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17228-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17229-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17230-RA	OTHER	0.999997	0.000000	
Amil_Amillepora17231-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17232-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17233-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17234-RA	OTHER	0.999877	0.000142	
Amil_Amillepora17235-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17237-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17238-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17241-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17242-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17243-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17245-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17248-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17249-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17250-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17251-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17252-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17253-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17254-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17259-RA	OTHER	0.997686	0.002305	
Amil_Amillepora17260-RA	OTHER	0.997686	0.002305	
Amil_Amillepora17261-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17262-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17263-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17269-RA	OTHER	1.000000	0.000001	
Amil_Amillepora17270-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17271-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17273-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17275-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17276-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17278-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17280-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17281-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17287-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17288-RA	OTHER	0.999993	0.000000	
Amil_Amillepora17293-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17294-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17295-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17296-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17297-RA	OTHER	1.000000	0.000000	
Amil_Amillepora17298-RA	OTHER	1.000000	0.000000	
