# SignalP-6.0	Organism: Eukarya	Timestamp: 20260619054353
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
QW917_000049-T1	OTHER	1.000000	0.000000	
QW917_000050-T1	OTHER	0.999992	0.000000	
QW917_000051-T1	SP	0.000158	0.999817	CS pos: 23-24. Pr: 0.9818
QW917_000052-T1	OTHER	1.000000	0.000000	
QW917_000053-T1	SP	0.000211	0.999801	CS pos: 19-20. Pr: 0.9843
QW917_000054-T1	OTHER	0.999998	0.000002	
QW917_000055-T1	OTHER	1.000000	0.000000	
QW917_000057-T1	OTHER	1.000000	0.000000	
QW917_000057-T2	OTHER	1.000000	0.000000	
QW917_000057-T3	OTHER	1.000000	0.000000	
QW917_000058-T1	OTHER	1.000000	0.000000	
QW917_000058-T2	OTHER	1.000000	0.000000	
QW917_000059-T1	OTHER	0.999995	0.000000	
QW917_000060-T1	OTHER	0.999958	0.000000	
QW917_000061-T1	OTHER	0.502938	0.497074	
QW917_000062-T1	OTHER	1.000000	0.000000	
QW917_000063-T1	OTHER	1.000000	0.000000	
QW917_000064-T1	OTHER	1.000000	0.000000	
QW917_000065-T1	OTHER	1.000000	0.000000	
QW917_000066-T1	OTHER	1.000000	0.000000	
QW917_000069-T1	OTHER	1.000000	0.000000	
QW917_000070-T1	OTHER	1.000000	0.000000	
QW917_000071-T1	OTHER	1.000000	0.000000	
QW917_000072-T1	OTHER	1.000000	0.000000	
QW917_000073-T1	OTHER	1.000000	0.000000	
QW917_000074-T1	OTHER	1.000000	0.000000	
QW917_000075-T1	OTHER	1.000000	0.000000	
QW917_000076-T1	OTHER	1.000000	0.000000	
QW917_000077-T1	OTHER	0.999701	0.000283	
QW917_000079-T1	OTHER	1.000000	0.000000	
QW917_000080-T1	OTHER	0.999964	0.000000	
QW917_000082-T1	OTHER	1.000000	0.000000	
QW917_000083-T1	SP	0.000160	0.999838	CS pos: 22-23. Pr: 0.9839
QW917_000084-T1	SP	0.000143	0.999852	CS pos: 24-25. Pr: 0.5267
QW917_000085-T1	SP	0.000156	0.999842	CS pos: 22-23. Pr: 0.9832
QW917_000086-T1	SP	0.000153	0.999850	CS pos: 25-26. Pr: 0.9784
QW917_000087-T1	SP	0.000153	0.999848	CS pos: 25-26. Pr: 0.9758
QW917_000088-T1	SP	0.000161	0.999841	CS pos: 27-28. Pr: 0.9810
QW917_000089-T1	SP	0.000055	0.999952	CS pos: 21-22. Pr: 0.9919
QW917_000090-T1	SP	0.000174	0.999839	CS pos: 25-26. Pr: 0.9791
QW917_000091-T1	SP	0.000158	0.999839	CS pos: 25-26. Pr: 0.9819
QW917_000092-T1	SP	0.000245	0.999741	CS pos: 21-22. Pr: 0.9792
QW917_000093-T1	SP	0.000143	0.999870	CS pos: 21-22. Pr: 0.6047
QW917_000094-T1	SP	0.000153	0.999833	CS pos: 21-22. Pr: 0.9784
QW917_000095-T1	SP	0.000218	0.999780	CS pos: 21-22. Pr: 0.9600
QW917_000096-T1	OTHER	1.000000	0.000000	
QW917_000097-T1	OTHER	1.000000	0.000000	
QW917_000099-T1	OTHER	1.000000	0.000000	
QW917_000100-T1	OTHER	1.000000	0.000000	
QW917_000101-T1	OTHER	1.000000	0.000000	
QW917_000101-T2	OTHER	1.000000	0.000000	
QW917_000102-T1	OTHER	1.000000	0.000000	
QW917_000102-T2	OTHER	1.000000	0.000000	
QW917_000103-T1	OTHER	1.000000	0.000000	
QW917_000104-T1	OTHER	1.000000	0.000000	
QW917_000105-T1	OTHER	1.000000	0.000000	
QW917_000106-T1	OTHER	1.000000	0.000000	
QW917_000107-T1	OTHER	1.000000	0.000000	
QW917_000108-T1	OTHER	1.000000	0.000000	
QW917_000109-T1	OTHER	1.000000	0.000000	
QW917_000110-T1	OTHER	1.000000	0.000000	
QW917_000111-T1	OTHER	1.000000	0.000000	
QW917_000113-T1	OTHER	0.667049	0.332968	
QW917_000113-T2	OTHER	1.000000	0.000000	
QW917_000114-T1	OTHER	1.000000	0.000000	
QW917_000115-T1	OTHER	0.999977	0.000000	
QW917_000116-T1	OTHER	0.670918	0.329079	
QW917_000117-T1	OTHER	0.667268	0.332727	
QW917_000117-T2	OTHER	0.667268	0.332727	
QW917_000118-T1	OTHER	1.000000	0.000000	
QW917_000119-T1	OTHER	1.000000	0.000000	
QW917_000120-T1	SP	0.000172	0.999803	CS pos: 15-16. Pr: 0.9834
QW917_000121-T1	OTHER	1.000000	0.000000	
QW917_000122-T1	OTHER	1.000000	0.000000	
QW917_000123-T1	OTHER	0.999984	0.000000	
QW917_000124-T1	OTHER	1.000000	0.000000	
QW917_000125-T1	OTHER	1.000000	0.000000	
QW917_000126-T1	OTHER	1.000000	0.000000	
QW917_000127-T1	OTHER	1.000000	0.000000	
QW917_000128-T1	OTHER	0.971758	0.028266	
QW917_000129-T1	SP	0.000959	0.999056	CS pos: 31-32. Pr: 0.9756
QW917_000130-T1	OTHER	1.000000	0.000000	
QW917_000131-T1	OTHER	1.000000	0.000000	
QW917_000132-T1	OTHER	1.000000	0.000000	
QW917_000134-T1	OTHER	0.999991	0.000002	
QW917_000136-T1	OTHER	1.000000	0.000000	
QW917_000137-T1	OTHER	0.999992	0.000000	
QW917_000138-T1	OTHER	0.999992	0.000000	
QW917_000138-T2	OTHER	0.999992	0.000000	
QW917_000139-T1	OTHER	0.999997	0.000000	
QW917_000140-T1	OTHER	1.000000	0.000000	
QW917_000140-T2	OTHER	1.000000	0.000000	
QW917_000140-T3	OTHER	1.000000	0.000000	
QW917_000141-T1	OTHER	0.999991	0.000000	
QW917_000142-T1	OTHER	1.000000	0.000000	
QW917_000143-T1	OTHER	1.000000	0.000000	
QW917_000144-T1	OTHER	0.986418	0.013587	
QW917_000145-T1	OTHER	1.000000	0.000000	
QW917_000146-T1	OTHER	0.999997	0.000000	
QW917_000147-T1	OTHER	0.999991	0.000000	
QW917_000148-T1	OTHER	1.000000	0.000000	
QW917_000149-T1	OTHER	1.000000	0.000000	
QW917_000150-T1	OTHER	1.000000	0.000000	
QW917_000151-T1	OTHER	0.999993	0.000000	
QW917_000152-T1	OTHER	1.000000	0.000000	
QW917_000153-T1	OTHER	0.999983	0.000000	
QW917_000154-T1	OTHER	1.000000	0.000000	
QW917_000155-T1	OTHER	1.000000	0.000000	
QW917_000156-T1	SP	0.166962	0.833025	CS pos: 22-23. Pr: 0.8201
QW917_000157-T1	OTHER	1.000000	0.000002	
QW917_000158-T1	OTHER	1.000000	0.000000	
QW917_000159-T1	OTHER	1.000000	0.000000	
QW917_000160-T1	OTHER	1.000000	0.000000	
QW917_000161-T1	OTHER	0.999994	0.000000	
QW917_000162-T1	OTHER	1.000000	0.000000	
QW917_000163-T1	OTHER	1.000000	0.000000	
QW917_000164-T1	OTHER	0.999987	0.000000	
QW917_000165-T1	OTHER	0.997923	0.002098	
QW917_000166-T1	OTHER	1.000000	0.000000	
QW917_000166-T2	OTHER	1.000000	0.000000	
QW917_000167-T1	OTHER	1.000000	0.000000	
QW917_000168-T1	OTHER	1.000000	0.000000	
QW917_000169-T1	OTHER	1.000000	0.000000	
QW917_000170-T1	OTHER	0.844755	0.155269	
QW917_000171-T1	OTHER	1.000000	0.000000	
QW917_000172-T1	OTHER	1.000000	0.000000	
QW917_000173-T1	OTHER	0.999991	0.000000	
QW917_000174-T1	OTHER	1.000000	0.000000	
QW917_000175-T1	OTHER	1.000000	0.000000	
QW917_000176-T1	OTHER	1.000000	0.000000	
QW917_000177-T1	OTHER	1.000000	0.000000	
QW917_000178-T1	OTHER	1.000000	0.000000	
QW917_000179-T1	OTHER	1.000000	0.000000	
QW917_000180-T1	OTHER	1.000000	0.000000	
QW917_000181-T1	OTHER	1.000000	0.000000	
QW917_000182-T1	OTHER	1.000000	0.000000	
QW917_000183-T1	OTHER	1.000000	0.000000	
QW917_000184-T1	OTHER	0.999984	0.000000	
QW917_000185-T1	OTHER	1.000000	0.000000	
QW917_000186-T1	OTHER	1.000000	0.000000	
QW917_000187-T1	OTHER	1.000000	0.000000	
QW917_000188-T1	OTHER	1.000000	0.000000	
QW917_000189-T1	OTHER	0.999978	0.000000	
QW917_000190-T1	SP	0.016705	0.983293	CS pos: 46-47. Pr: 0.8362
QW917_000191-T1	OTHER	0.835595	0.164417	
QW917_000192-T1	OTHER	1.000000	0.000000	
QW917_000193-T1	SP	0.000208	0.999795	CS pos: 21-22. Pr: 0.9769
QW917_000194-T1	OTHER	0.999994	0.000000	
QW917_000195-T1	OTHER	1.000000	0.000000	
QW917_000196-T1	OTHER	1.000000	0.000000	
QW917_000197-T1	OTHER	1.000000	0.000000	
QW917_000198-T1	OTHER	1.000000	0.000000	
QW917_000198-T2	OTHER	1.000000	0.000000	
QW917_000199-T1	OTHER	1.000000	0.000000	
QW917_000200-T1	OTHER	1.000000	0.000000	
QW917_000201-T1	OTHER	1.000000	0.000000	
QW917_000201-T2	OTHER	1.000000	0.000000	
QW917_000201-T3	OTHER	1.000000	0.000000	
QW917_000202-T1	OTHER	1.000000	0.000000	
QW917_000203-T1	OTHER	1.000000	0.000000	
QW917_000203-T2	OTHER	1.000000	0.000000	
QW917_000204-T1	SP	0.000245	0.999764	CS pos: 26-27. Pr: 0.9841
QW917_000205-T1	OTHER	1.000000	0.000000	
QW917_000205-T2	SP	0.000260	0.999768	CS pos: 29-30. Pr: 0.9818
QW917_000206-T1	OTHER	0.999984	0.000000	
QW917_000207-T1	OTHER	1.000000	0.000000	
QW917_000210-T1	OTHER	1.000000	0.000000	
QW917_000211-T1	OTHER	0.999987	0.000000	
QW917_000212-T1	OTHER	1.000000	0.000000	
QW917_000213-T1	OTHER	1.000000	0.000000	
QW917_000214-T1	OTHER	1.000000	0.000000	
QW917_000215-T1	OTHER	1.000000	0.000000	
QW917_000216-T1	SP	0.000152	0.999866	CS pos: 22-23. Pr: 0.9801
QW917_000218-T1	OTHER	1.000000	0.000000	
QW917_000220-T1	OTHER	1.000000	0.000000	
QW917_000221-T1	OTHER	1.000000	0.000000	
QW917_000222-T1	OTHER	0.999971	0.000000	
QW917_000223-T1	OTHER	1.000000	0.000000	
QW917_000224-T1	OTHER	1.000000	0.000000	
QW917_000225-T1	OTHER	1.000000	0.000000	
QW917_000225-T2	OTHER	1.000000	0.000000	
QW917_000226-T1	OTHER	1.000000	0.000000	
QW917_000227-T1	SP	0.472209	0.527834	CS pos: 20-21. Pr: 0.5857
QW917_000228-T1	OTHER	1.000000	0.000000	
QW917_000229-T1	SP	0.000154	0.999853	CS pos: 27-28. Pr: 0.9791
QW917_000230-T1	SP	0.000149	0.999845	CS pos: 17-18. Pr: 0.9826
QW917_000231-T1	SP	0.000143	0.999847	CS pos: 17-18. Pr: 0.9796
QW917_000232-T1	OTHER	1.000000	0.000000	
QW917_000233-T1	SP	0.000142	0.999875	CS pos: 18-19. Pr: 0.7887
QW917_000234-T1	SP	0.000151	0.999836	CS pos: 17-18. Pr: 0.9809
QW917_000235-T1	OTHER	1.000000	0.000000	
QW917_000236-T1	SP	0.000148	0.999865	CS pos: 17-18. Pr: 0.9817
QW917_000237-T1	OTHER	1.000000	0.000000	
QW917_000238-T1	OTHER	0.836897	0.163117	
QW917_000239-T1	OTHER	0.999986	0.000000	
QW917_000240-T1	SP	0.000146	0.999872	CS pos: 17-18. Pr: 0.9795
QW917_000241-T1	SP	0.000151	0.999822	CS pos: 16-17. Pr: 0.9797
QW917_000242-T1	OTHER	0.999987	0.000000	
QW917_000243-T1	OTHER	0.999976	0.000000	
QW917_000244-T1	OTHER	1.000000	0.000000	
QW917_000245-T1	OTHER	0.999972	0.000000	
QW917_000247-T1	OTHER	1.000000	0.000000	
QW917_000248-T1	OTHER	0.999978	0.000000	
QW917_000249-T1	SP	0.000172	0.999834	CS pos: 30-31. Pr: 0.9712
QW917_000250-T1	OTHER	0.999993	0.000000	
QW917_000251-T1	SP	0.000180	0.999802	CS pos: 24-25. Pr: 0.9838
QW917_000252-T1	SP	0.000151	0.999852	CS pos: 16-17. Pr: 0.9815
QW917_000253-T1	OTHER	0.999986	0.000000	
QW917_000254-T1	OTHER	1.000000	0.000000	
QW917_000254-T2	OTHER	1.000000	0.000000	
QW917_000255-T1	OTHER	1.000000	0.000000	
QW917_000256-T1	OTHER	1.000000	0.000000	
QW917_000257-T1	OTHER	0.999992	0.000000	
QW917_000258-T1	SP	0.000143	0.999851	CS pos: 16-17. Pr: 0.9833
QW917_000259-T1	SP	0.000147	0.999867	CS pos: 16-17. Pr: 0.9826
QW917_000260-T1	OTHER	1.000000	0.000000	
QW917_000261-T1	OTHER	1.000000	0.000000	
QW917_000262-T1	OTHER	1.000000	0.000000	
QW917_000263-T1	OTHER	1.000000	0.000000	
QW917_000264-T1	OTHER	1.000000	0.000000	
QW917_000265-T1	OTHER	1.000000	0.000000	
QW917_000266-T1	OTHER	1.000000	0.000000	
QW917_000267-T1	OTHER	1.000000	0.000000	
QW917_000268-T1	OTHER	1.000000	0.000000	
QW917_000269-T1	OTHER	0.999999	0.000000	
QW917_000271-T1	OTHER	0.992280	0.007765	
QW917_000272-T1	OTHER	1.000000	0.000000	
QW917_000273-T1	OTHER	1.000000	0.000000	
QW917_000274-T1	OTHER	1.000000	0.000000	
QW917_000275-T1	OTHER	1.000000	0.000000	
QW917_000276-T1	OTHER	1.000000	0.000000	
QW917_000277-T1	OTHER	1.000000	0.000000	
QW917_000279-T1	OTHER	0.999748	0.000255	
QW917_000280-T1	OTHER	1.000000	0.000000	
QW917_000284-T1	OTHER	1.000000	0.000000	
QW917_000291-T1	OTHER	1.000000	0.000000	
QW917_000292-T1	OTHER	1.000000	0.000000	
QW917_000292-T2	OTHER	1.000000	0.000000	
QW917_000293-T1	OTHER	1.000000	0.000000	
QW917_000294-T1	OTHER	1.000000	0.000000	
QW917_000295-T1	OTHER	1.000000	0.000000	
QW917_000296-T1	OTHER	0.999994	0.000000	
QW917_000297-T1	OTHER	0.999997	0.000000	
QW917_000298-T1	OTHER	0.999996	0.000000	
QW917_000299-T1	OTHER	1.000000	0.000000	
QW917_000300-T1	OTHER	0.999995	0.000000	
QW917_000302-T1	OTHER	0.999986	0.000000	
QW917_000303-T1	OTHER	1.000000	0.000000	
QW917_000304-T1	OTHER	1.000000	0.000000	
QW917_000305-T1	OTHER	0.524211	0.475813	
QW917_000306-T1	OTHER	0.999998	0.000000	
QW917_000307-T1	SP	0.002356	0.997652	CS pos: 18-19. Pr: 0.8956
QW917_000308-T1	OTHER	1.000000	0.000000	
QW917_000309-T1	OTHER	1.000000	0.000000	
QW917_000310-T1	OTHER	1.000000	0.000000	
QW917_000311-T1	OTHER	1.000000	0.000000	
QW917_000312-T1	OTHER	0.999792	0.000202	
QW917_000314-T1	OTHER	0.999991	0.000000	
QW917_000315-T1	SP	0.000151	0.999839	CS pos: 23-24. Pr: 0.9820
QW917_000316-T1	OTHER	1.000000	0.000000	
QW917_000317-T1	OTHER	1.000000	0.000000	
QW917_000318-T1	OTHER	1.000000	0.000000	
QW917_000319-T1	OTHER	0.500163	0.499834	
QW917_000320-T1	SP	0.499620	0.500386	CS pos: 10-11. Pr: 0.4548
QW917_000321-T1	OTHER	1.000000	0.000000	
QW917_000322-T1	OTHER	0.507653	0.492333	
QW917_000323-T1	OTHER	1.000000	0.000000	
QW917_000324-T1	SP	0.000189	0.999827	CS pos: 22-23. Pr: 0.9841
QW917_000325-T1	OTHER	1.000000	0.000000	
QW917_000325-T2	OTHER	1.000000	0.000000	
QW917_000325-T3	OTHER	1.000000	0.000000	
QW917_000326-T1	OTHER	1.000000	0.000000	
QW917_000327-T1	OTHER	1.000000	0.000000	
QW917_000328-T1	SP	0.000190	0.999821	CS pos: 24-25. Pr: 0.9812
QW917_000329-T1	OTHER	0.833871	0.166141	
QW917_000330-T1	OTHER	1.000000	0.000000	
QW917_000331-T1	OTHER	1.000000	0.000000	
QW917_000332-T1	OTHER	0.999981	0.000001	
QW917_000333-T1	OTHER	1.000000	0.000001	
QW917_000334-T1	OTHER	0.999964	0.000000	
QW917_000335-T1	SP	0.352173	0.647849	CS pos: 27-28. Pr: 0.4032
QW917_000336-T1	SP	0.000144	0.999866	CS pos: 20-21. Pr: 0.9819
QW917_000337-T1	OTHER	1.000000	0.000000	
QW917_000338-T1	OTHER	1.000000	0.000000	
QW917_000338-T2	OTHER	1.000000	0.000000	
QW917_000339-T1	OTHER	1.000000	0.000000	
QW917_000340-T1	OTHER	1.000000	0.000000	
QW917_000341-T1	OTHER	1.000000	0.000000	
QW917_000341-T2	OTHER	1.000000	0.000000	
QW917_000342-T1	SP	0.000144	0.999862	CS pos: 21-22. Pr: 0.9747
QW917_000344-T1	OTHER	1.000000	0.000000	
QW917_000345-T1	OTHER	1.000000	0.000000	
QW917_000346-T1	OTHER	1.000000	0.000000	
QW917_000347-T1	OTHER	1.000000	0.000000	
QW917_000348-T1	OTHER	0.999999	0.000000	
QW917_000349-T1	OTHER	1.000000	0.000000	
QW917_000350-T1	OTHER	0.999994	0.000000	
QW917_000351-T1	SP	0.000214	0.999811	CS pos: 31-32. Pr: 0.7707
QW917_000351-T2	SP	0.000214	0.999811	CS pos: 31-32. Pr: 0.7707
QW917_000351-T3	OTHER	1.000000	0.000000	
QW917_000352-T1	SP	0.000148	0.999823	CS pos: 20-21. Pr: 0.9832
QW917_000353-T1	SP	0.000152	0.999881	CS pos: 27-28. Pr: 0.9793
QW917_000353-T2	SP	0.000152	0.999881	CS pos: 27-28. Pr: 0.9793
QW917_000354-T1	OTHER	1.000000	0.000000	
QW917_000355-T1	OTHER	0.999999	0.000000	
QW917_000356-T1	OTHER	0.999994	0.000020	
QW917_000357-T1	OTHER	1.000000	0.000000	
QW917_000358-T1	OTHER	0.999997	0.000000	
QW917_000359-T1	OTHER	1.000000	0.000000	
QW917_000360-T1	OTHER	1.000000	0.000000	
QW917_000362-T1	SP	0.000159	0.999849	CS pos: 21-22. Pr: 0.9648
QW917_000363-T1	SP	0.000165	0.999870	CS pos: 21-22. Pr: 0.9765
QW917_000364-T1	OTHER	1.000000	0.000000	
QW917_000365-T1	SP	0.000177	0.999859	CS pos: 21-22. Pr: 0.9653
QW917_000366-T1	SP	0.000159	0.999857	CS pos: 21-22. Pr: 0.9784
QW917_000367-T1	OTHER	1.000000	0.000000	
QW917_000368-T1	OTHER	1.000000	0.000000	
QW917_000369-T1	OTHER	1.000000	0.000000	
QW917_000370-T1	OTHER	1.000000	0.000000	
QW917_000371-T1	OTHER	1.000000	0.000000	
QW917_000372-T1	OTHER	1.000000	0.000000	
QW917_000373-T1	OTHER	0.999998	0.000000	
QW917_000374-T1	OTHER	1.000000	0.000000	
QW917_000375-T1	OTHER	0.999995	0.000000	
QW917_000376-T1	SP	0.001384	0.998631	CS pos: 44-45. Pr: 0.9703
QW917_000377-T1	OTHER	0.946913	0.053075	
QW917_000378-T1	OTHER	0.999972	0.000000	
QW917_000379-T1	OTHER	1.000000	0.000000	
QW917_000380-T1	OTHER	1.000000	0.000000	
QW917_000381-T1	OTHER	1.000000	0.000000	
QW917_000382-T1	SP	0.000160	0.999840	CS pos: 22-23. Pr: 0.9817
QW917_000383-T1	OTHER	1.000000	0.000000	
QW917_000384-T1	SP	0.000162	0.999843	CS pos: 22-23. Pr: 0.9786
QW917_000385-T1	OTHER	1.000000	0.000000	
QW917_000386-T1	OTHER	1.000000	0.000000	
QW917_000387-T1	OTHER	1.000000	0.000000	
QW917_000388-T1	OTHER	1.000000	0.000000	
QW917_000389-T1	OTHER	0.999999	0.000000	
QW917_000390-T1	OTHER	1.000000	0.000000	
QW917_000391-T1	OTHER	0.999973	0.000000	
QW917_000392-T1	OTHER	1.000000	0.000000	
QW917_000393-T1	OTHER	1.000000	0.000000	
QW917_000394-T1	OTHER	0.966776	0.033228	
QW917_000397-T1	SP	0.000149	0.999893	CS pos: 24-25. Pr: 0.9837
QW917_000397-T2	SP	0.000149	0.999893	CS pos: 24-25. Pr: 0.9837
QW917_000398-T1	OTHER	1.000000	0.000000	
QW917_000401-T1	OTHER	1.000000	0.000000	
QW917_000402-T1	SP	0.000145	0.999874	CS pos: 19-20. Pr: 0.9801
QW917_000403-T1	OTHER	1.000000	0.000000	
QW917_000405-T1	OTHER	0.833494	0.166507	
QW917_000406-T1	OTHER	0.999989	0.000000	
QW917_000407-T1	OTHER	0.999990	0.000000	
QW917_000408-T1	OTHER	0.999994	0.000000	
QW917_000408-T2	OTHER	0.999994	0.000000	
QW917_000409-T1	OTHER	1.000000	0.000000	
QW917_000410-T1	OTHER	0.999999	0.000000	
QW917_000411-T1	OTHER	1.000000	0.000000	
QW917_000412-T1	OTHER	1.000000	0.000000	
QW917_000413-T1	OTHER	1.000000	0.000000	
QW917_000414-T1	OTHER	1.000000	0.000000	
QW917_000415-T1	SP	0.000153	0.999844	CS pos: 19-20. Pr: 0.7141
QW917_000416-T1	OTHER	1.000000	0.000000	
QW917_000417-T1	OTHER	1.000000	0.000000	
QW917_000418-T1	OTHER	1.000000	0.000000	
QW917_000419-T1	OTHER	1.000000	0.000000	
QW917_000419-T2	OTHER	1.000000	0.000000	
QW917_000419-T3	OTHER	1.000000	0.000000	
QW917_000420-T1	OTHER	1.000000	0.000000	
QW917_000421-T1	OTHER	1.000000	0.000000	
QW917_000422-T1	OTHER	1.000000	0.000000	
QW917_000423-T1	OTHER	1.000000	0.000000	
QW917_000424-T1	OTHER	1.000000	0.000000	
QW917_000425-T1	OTHER	1.000000	0.000000	
QW917_000426-T1	OTHER	1.000000	0.000000	
QW917_000427-T1	OTHER	1.000000	0.000000	
QW917_000428-T1	OTHER	1.000000	0.000000	
QW917_000429-T1	OTHER	1.000000	0.000000	
QW917_000430-T1	OTHER	0.999996	0.000000	
QW917_000431-T1	OTHER	1.000000	0.000000	
QW917_000432-T1	OTHER	1.000000	0.000000	
QW917_000433-T1	OTHER	1.000000	0.000000	
QW917_000434-T1	OTHER	1.000000	0.000000	
QW917_000435-T1	OTHER	0.999996	0.000000	
QW917_000436-T1	OTHER	1.000000	0.000000	
QW917_000437-T1	OTHER	1.000000	0.000000	
QW917_000438-T1	SP	0.000140	0.999843	CS pos: 20-21. Pr: 0.9834
QW917_000439-T1	OTHER	0.999993	0.000000	
QW917_000441-T1	SP	0.133442	0.866588	CS pos: 27-28. Pr: 0.6461
QW917_000442-T1	OTHER	1.000000	0.000000	
QW917_000443-T1	OTHER	1.000000	0.000000	
QW917_000444-T1	OTHER	1.000000	0.000000	
QW917_000445-T1	OTHER	1.000000	0.000000	
QW917_000446-T1	OTHER	1.000000	0.000000	
QW917_000447-T1	OTHER	1.000000	0.000000	
QW917_000448-T1	SP	0.000194	0.999814	CS pos: 22-23. Pr: 0.9804
QW917_000449-T1	SP	0.000149	0.999857	CS pos: 21-22. Pr: 0.9843
QW917_000452-T1	OTHER	1.000000	0.000000	
QW917_000453-T1	OTHER	0.999995	0.000000	
QW917_000454-T1	OTHER	1.000000	0.000000	
QW917_000455-T1	OTHER	1.000000	0.000000	
QW917_000456-T1	OTHER	1.000000	0.000000	
QW917_000457-T1	SP	0.000148	0.999853	CS pos: 22-23. Pr: 0.9829
QW917_000461-T1	OTHER	0.999989	0.000000	
QW917_000462-T1	OTHER	1.000000	0.000000	
QW917_000463-T1	OTHER	1.000000	0.000000	
QW917_000464-T1	OTHER	0.999997	0.000000	
QW917_000465-T1	OTHER	0.999995	0.000000	
QW917_000466-T1	OTHER	0.743839	0.256163	
QW917_000467-T1	OTHER	1.000000	0.000000	
QW917_000468-T1	OTHER	1.000000	0.000000	
QW917_000469-T1	OTHER	1.000000	0.000000	
QW917_000470-T1	OTHER	0.999971	0.000000	
QW917_000471-T1	SP	0.000175	0.999836	CS pos: 22-23. Pr: 0.9836
QW917_000472-T1	OTHER	1.000000	0.000000	
QW917_000473-T1	OTHER	0.999994	0.000000	
QW917_000474-T1	OTHER	1.000000	0.000000	
QW917_000475-T1	OTHER	1.000000	0.000000	
QW917_000476-T1	OTHER	1.000000	0.000000	
QW917_000477-T1	OTHER	1.000000	0.000000	
QW917_000480-T1	OTHER	1.000000	0.000000	
QW917_000482-T1	OTHER	0.999926	0.000085	
QW917_000483-T1	OTHER	1.000000	0.000000	
QW917_000484-T1	OTHER	1.000000	0.000000	
QW917_000485-T1	OTHER	0.999976	0.000000	
QW917_000486-T1	OTHER	0.999992	0.000000	
QW917_000487-T1	OTHER	1.000000	0.000000	
QW917_000487-T2	OTHER	0.999998	0.000000	
QW917_000488-T1	OTHER	0.999951	0.000008	
QW917_000489-T1	OTHER	1.000000	0.000000	
QW917_000490-T1	SP	0.000167	0.999850	CS pos: 24-25. Pr: 0.9327
QW917_000492-T1	OTHER	0.999993	0.000000	
QW917_000493-T1	OTHER	0.999997	0.000000	
QW917_000494-T1	OTHER	1.000000	0.000000	
QW917_000507-T1	OTHER	1.000000	0.000000	
